MinTemp,MaxTemp,WindGustDir,WindGustSpeed,Humidity,Pressure,Temp,CloudCover,Evaporation,Sunshine,WindSpeed_9am,WindSpeed_3pm,Humidity_9am,Humidity_3pm,Pressure_9am,Pressure_3pm,RainToday
8.0,43.3,ENE,59.8,95.9,980.5,7.4,22.5,7.5,2.6,42.6,37.4,78.4,68.5,1003.6,1019.0,Yes
4.4,36.0,ENE,60.5,36.4,1021.9,7.2,15.8,1.7,10.2,23.2,21.5,87.0,41.9,1021.0,988.7,No
8.9,44.5,SW,44.7,13.9,1017.2,29.7,85.8,3.9,4.8,20.4,15.3,68.5,48.1,1002.9,981.4,No
-5.0,47.0,ENE,94.9,35.4,995.9,21.1,98.3,3.6,12.5,0.7,10.0,70.8,77.9,1017.4,986.4,Yes
23.9,43.2,NW,95.1,36.9,988.4,8.1,60.3,6.5,0.6,13.1,41.0,19.8,14.2,1009.0,986.8,Yes
9.1,38.2,ENE,17.4,21.6,988.7,6.9,57.1,11.1,5.2,3.3,17.8,72.8,71.1,1024.4,1012.8,No
19.3,46.7,W,46.0,73.7,989.5,33.4,14.0,3.9,1.2,3.9,38.8,36.3,14.4,1022.5,1001.7,No
1.3,22.0,WSW,75.2,32.7,980.9,27.2,51.1,2.1,5.8,25.2,36.9,97.0,77.8,1008.9,1000.0,Yes
2.8,18.7,NW,75.6,77.3,995.7,17.6,41.3,8.6,9.3,5.6,6.7,22.9,62.9,1005.5,1021.7,Yes
24.7,27.3,NNE,76.0,43.2,1028.4,16.6,35.3,10.0,5.1,44.6,49.8,75.6,33.7,1000.0,1022.8,No
6.3,27.9,SE,71.2,50.0,1014.5,16.7,38.7,7.3,5.9,2.0,4.7,94.0,71.2,981.2,984.0,No
4.1,24.9,NNW,75.5,70.4,1011.7,34.9,47.8,2.7,10.8,45.1,7.2,40.9,56.4,1003.1,1015.6,No
8.8,35.6,ESE,82.3,26.5,1017.2,30.2,72.1,5.3,11.7,40.7,47.4,48.6,30.9,1010.4,1005.4,No
-3.5,45.5,SW,89.8,15.3,1008.8,7.1,69.5,14.7,1.6,11.9,47.0,82.6,58.1,1008.4,998.5,No
16.4,22.5,ESE,97.3,53.1,987.0,19.9,19.8,2.4,2.7,21.6,37.5,80.3,71.2,993.1,1000.6,No
-1.1,16.6,SSE,20.1,87.6,1011.9,6.7,36.5,7.1,6.6,35.3,46.5,77.1,33.2,980.7,980.7,No
9.6,28.8,S,14.0,88.6,1013.0,30.9,67.4,9.1,6.3,23.0,30.7,89.7,46.6,985.3,986.1,Yes
13.3,39.7,WSW,38.4,56.4,1011.7,12.1,24.9,8.0,3.5,2.5,42.8,44.5,13.7,980.4,1008.9,No
11.3,38.3,WNW,68.6,50.4,1012.4,24.2,83.4,3.5,11.3,6.1,32.2,63.0,50.8,1015.3,1022.1,No
-3.0,36.3,SSE,28.6,39.9,1000.5,27.4,60.3,4.3,11.0,19.9,15.9,94.3,75.1,985.8,1017.7,No
5.5,33.7,ESE,40.5,80.5,995.8,22.9,90.7,0.9,5.5,6.0,45.0,19.9,39.7,1008.3,1014.6,Yes
8.6,40.9,NE,61.7,52.1,988.9,13.1,39.7,8.1,10.0,41.3,5.3,62.2,40.5,999.1,1002.4,Yes
-0.3,47.9,W,71.8,64.2,1025.4,11.8,79.6,10.6,10.7,35.7,39.6,70.5,33.7,994.4,1016.3,No
-2.6,35.5,S,59.1,85.5,995.0,7.3,3.3,10.2,5.0,21.3,13.6,59.6,28.2,985.4,980.8,No
15.3,47.6,SSE,83.7,26.3,995.5,23.8,73.4,4.6,9.9,18.5,44.8,67.4,71.4,999.4,1000.7,No
-3.1,41.7,SSE,57.8,11.7,984.6,32.4,86.2,12.8,5.3,23.7,16.4,29.3,46.5,981.4,985.9,Yes
9.3,37.5,SSW,18.4,75.4,1017.2,34.5,67.7,8.8,13.3,46.1,49.4,31.6,29.2,995.4,995.2,No
12.9,49.9,NE,38.1,41.2,987.0,20.2,40.6,12.5,0.1,26.0,31.3,56.8,94.6,1024.5,986.1,No
7.2,37.1,NNW,18.8,84.5,982.1,6.2,4.7,3.3,4.6,31.0,13.1,98.2,81.9,1017.3,1005.4,Yes
-4.4,26.7,W,98.1,71.4,1016.0,24.1,89.6,6.1,2.1,20.1,8.1,92.7,40.5,1011.8,1022.8,Yes
0.2,29.3,ESE,42.1,68.0,998.1,31.0,0.4,13.3,7.8,35.9,2.7,68.9,21.1,990.5,1022.4,No
9.2,37.0,W,70.2,93.4,985.4,11.1,20.3,2.4,0.7,13.3,39.5,63.5,38.5,1022.3,1008.9,Yes
7.2,32.4,NW,84.3,85.1,1028.4,21.3,5.5,13.7,13.6,38.2,43.0,89.6,19.4,1009.3,981.6,No
8.6,21.8,NNE,21.3,67.1,1028.6,9.9,46.5,6.5,8.7,32.8,28.2,34.9,92.7,984.3,1002.8,No
1.1,44.7,WNW,29.2,38.1,995.4,28.2,5.3,3.9,5.5,48.8,34.8,96.5,84.2,1004.8,1017.6,No
19.1,27.9,E,20.7,17.5,1002.6,24.8,26.9,7.7,7.4,36.8,4.0,33.6,89.3,985.6,1014.8,No
9.9,19.5,NNW,39.7,61.8,1014.0,9.1,95.4,4.2,5.6,44.2,5.4,13.2,61.8,985.4,1001.5,Yes
16.0,40.4,NE,95.3,45.9,1007.1,18.3,36.2,14.2,9.3,42.3,19.5,31.1,43.5,1009.0,983.7,No
-0.7,40.7,NW,64.1,58.9,996.4,6.0,69.0,14.5,9.7,48.5,8.4,59.1,48.0,1004.0,999.1,Yes
12.9,51.5,E,49.0,70.0,993.4,32.6,70.4,3.2,7.9,36.9,14.9,37.9,90.0,1016.5,1001.6,Yes
19.6,40.5,NE,56.7,70.1,1010.5,9.1,11.2,9.9,12.2,5.2,29.4,84.5,50.8,1002.8,1016.2,No
3.3,29.2,SW,58.0,41.2,1020.6,29.1,67.8,14.5,12.9,34.5,18.8,67.1,58.5,1019.0,989.0,No
16.5,43.9,NNW,59.2,86.2,1006.3,21.1,44.5,9.0,7.9,20.5,26.7,77.0,58.9,1016.8,1014.1,Yes
10.6,44.2,NE,18.5,40.3,999.9,5.2,15.2,1.9,3.4,18.9,38.2,69.4,19.8,999.3,987.6,No
16.4,19.9,NW,97.9,15.6,1009.4,12.4,85.5,6.1,7.4,23.4,39.6,67.0,41.3,998.8,1028.3,No
22.3,30.3,ESE,64.8,61.9,998.9,24.3,87.9,14.6,3.0,10.8,37.4,72.1,86.3,984.6,1002.9,Yes
23.8,32.8,SE,96.6,46.9,995.5,6.2,38.2,13.8,6.8,13.0,25.0,25.1,91.7,1029.6,1008.2,No
10.1,51.9,NE,72.2,86.0,984.5,33.1,28.4,2.4,9.3,47.6,27.3,49.5,89.4,1028.7,1019.6,Yes
4.6,43.3,SE,22.4,64.7,1026.4,32.1,31.3,6.5,6.2,14.2,36.8,70.1,54.7,980.4,994.2,No
16.4,43.1,S,99.1,38.8,1026.2,9.4,67.9,2.1,3.6,40.1,0.4,90.7,79.9,980.7,983.8,No
7.6,27.3,NE,66.8,48.4,1007.0,28.0,11.7,10.6,0.6,21.8,22.7,95.6,54.3,1006.1,1012.1,No
23.5,41.3,ENE,72.4,90.2,987.2,27.7,60.5,8.3,10.6,42.1,39.0,67.1,90.2,1024.6,1013.1,Yes
20.8,39.4,WSW,82.4,92.3,1000.2,23.8,29.0,2.2,12.9,35.0,43.2,28.5,75.1,1015.1,1025.2,Yes
9.9,27.1,E,93.1,57.9,1019.9,23.6,37.3,9.3,1.2,18.6,43.6,25.4,31.7,997.3,1029.9,No
14.1,16.3,W,11.7,81.0,985.2,28.1,82.5,0.1,1.9,27.9,10.2,80.0,50.6,981.1,993.2,Yes
7.5,33.0,NE,98.5,74.6,984.7,23.5,47.8,2.7,3.5,47.6,11.0,12.3,98.7,994.3,992.8,Yes
3.1,17.8,NE,60.4,63.1,1025.9,29.5,11.7,11.3,7.7,12.8,48.5,44.4,98.2,1012.6,1015.9,No
22.7,35.2,W,72.9,49.8,1010.2,17.7,26.8,2.5,1.5,19.8,39.0,43.0,25.1,996.8,992.1,No
13.4,47.4,S,25.0,11.6,1001.4,11.5,93.5,7.8,11.9,32.4,22.3,87.7,25.7,1010.2,1007.5,No
17.4,51.3,WSW,17.5,94.1,984.1,30.5,48.2,9.7,11.3,5.8,24.5,93.4,39.6,1021.2,988.1,Yes
15.6,24.1,S,73.0,80.3,1003.7,15.2,84.3,9.8,11.7,17.6,48.6,81.0,47.7,1015.0,1010.6,Yes
6.9,17.2,WNW,82.7,68.2,1021.4,29.5,24.1,12.9,8.2,32.1,35.1,71.9,24.0,1019.8,997.2,No
9.9,21.0,ENE,14.9,85.6,992.0,13.3,36.0,7.1,2.1,17.1,26.7,95.3,67.1,990.6,990.3,Yes
8.5,46.9,NNW,98.6,38.4,1020.4,16.4,95.9,13.6,6.9,45.2,18.0,31.8,20.9,985.7,1005.2,No
14.2,24.9,NNW,44.9,56.7,1001.6,12.5,79.8,3.0,8.5,1.1,24.2,84.7,45.2,1009.7,993.3,Yes
17.1,39.5,SSE,74.5,35.3,1027.4,26.6,61.4,13.9,14.0,22.6,10.1,17.3,69.8,1006.2,1007.1,No
1.8,21.6,SW,75.5,95.0,1014.1,6.7,12.6,7.0,12.2,18.0,16.2,94.0,69.8,1012.2,1017.8,No
5.0,50.2,SSE,70.9,91.8,1000.1,14.6,1.0,0.6,11.0,21.0,46.6,94.2,22.3,985.7,980.8,No
-0.8,36.1,S,99.4,86.0,995.0,17.5,2.4,13.8,7.6,20.1,36.1,81.7,57.6,1005.9,1002.0,No
-3.2,21.9,ENE,89.8,28.2,1018.5,28.0,22.4,8.8,1.8,48.4,24.3,78.5,75.5,1021.6,1017.1,No
-0.0,28.5,N,11.8,78.9,1008.4,10.2,38.0,14.9,12.4,36.8,33.6,83.3,39.4,980.4,985.6,No
9.8,46.2,SSE,17.3,53.0,1004.5,27.7,47.8,5.5,2.6,25.4,45.2,37.4,58.1,991.5,1006.8,No
8.7,41.5,N,36.0,42.4,985.9,17.7,7.6,5.1,6.9,21.9,20.6,75.7,61.7,1017.8,1008.6,No
7.2,14.4,SW,34.2,39.1,1016.4,17.9,14.5,13.6,2.8,20.2,45.2,48.6,19.3,1021.6,1009.1,No
20.7,24.0,SSW,24.1,98.1,1019.1,6.9,14.8,12.0,7.1,10.4,39.3,31.6,97.5,1029.0,1019.7,No
9.1,24.3,NW,12.3,50.1,1019.4,30.2,89.4,8.2,9.3,7.6,9.9,79.5,95.5,988.8,1025.7,No
0.1,44.6,NE,30.5,92.6,1007.1,31.2,83.9,7.6,10.3,24.2,29.4,47.4,16.2,983.3,1004.9,Yes
3.4,25.6,NW,42.3,85.9,987.9,24.6,77.3,8.9,12.9,23.1,30.0,36.2,97.1,986.4,983.1,Yes
3.8,41.4,SE,68.7,51.7,997.9,34.7,89.4,6.1,3.1,0.5,12.9,69.0,37.7,1026.3,1005.5,Yes
2.7,35.1,S,21.7,80.6,1028.5,15.9,96.6,11.2,6.5,28.9,2.5,38.2,69.6,1019.9,1005.7,Yes
3.0,25.1,SE,30.9,75.7,1026.0,19.6,66.4,6.2,4.7,7.4,5.9,56.7,75.4,1008.4,1029.1,No
13.5,34.5,ESE,73.1,42.6,1015.5,11.9,19.5,10.9,3.6,46.6,17.0,19.2,54.1,1027.7,1022.6,No
14.8,38.2,WNW,93.1,50.5,1021.9,34.9,40.2,14.8,11.4,34.6,8.7,84.3,94.6,984.6,980.9,No
14.7,47.6,SE,93.6,11.2,995.4,5.5,94.6,7.0,9.1,26.4,29.2,94.4,23.1,1014.8,1027.3,Yes
0.5,37.4,ESE,63.6,75.2,997.7,21.6,65.1,11.6,5.7,4.4,43.3,13.0,98.4,1000.3,995.4,Yes
11.3,43.6,N,50.5,16.0,1018.7,28.3,48.9,10.1,10.6,12.7,12.5,95.8,53.5,1016.5,990.6,No
5.4,37.1,WNW,52.5,84.8,1018.8,11.0,0.7,6.2,2.6,37.6,39.1,19.5,34.8,983.7,1015.1,No
23.0,32.7,SSW,69.2,13.9,1014.1,29.2,75.6,6.8,5.0,48.7,27.8,79.9,41.5,987.8,1019.2,No
15.5,27.3,N,14.6,16.8,1004.2,10.7,38.0,4.2,7.2,22.6,27.5,53.4,61.9,1019.3,994.0,No
6.7,43.6,WNW,32.8,80.9,995.6,29.2,36.9,8.1,13.6,32.3,20.8,49.1,60.6,1025.8,1020.4,Yes
9.4,27.0,SW,49.1,52.6,984.5,18.0,20.7,10.3,6.5,48.9,5.6,58.4,45.6,980.9,988.7,No
-3.4,30.2,SW,97.5,99.6,1028.7,26.3,33.7,3.7,11.4,44.8,21.0,89.5,67.5,997.8,1004.3,No
2.4,35.7,WSW,26.5,10.6,1008.6,16.1,61.2,12.4,0.9,19.2,13.1,75.9,29.6,1000.7,983.4,No
23.6,32.9,SSW,13.3,77.6,993.4,17.3,21.7,7.7,9.3,20.2,22.1,83.9,17.8,1027.7,1003.2,Yes
12.0,41.0,W,93.5,53.2,1026.1,34.4,45.5,14.9,12.9,21.8,11.4,25.5,69.0,1016.6,1017.3,No
-2.7,39.0,S,76.3,22.2,1026.2,29.5,69.9,5.6,8.5,35.7,25.8,20.0,31.2,1007.0,1002.9,No
16.2,37.1,E,52.5,48.6,1000.9,28.0,86.7,5.1,12.4,19.5,12.4,98.0,45.4,987.0,1007.8,Yes
-4.8,36.7,SSE,16.3,89.5,980.3,21.4,41.3,7.5,9.5,30.1,40.3,34.5,61.0,993.5,1015.5,Yes
15.1,42.8,NW,90.5,97.8,1010.3,14.4,55.7,15.0,13.0,4.7,29.2,62.9,27.5,995.5,983.3,Yes
11.7,38.7,ENE,68.2,21.2,1012.4,13.8,63.4,3.9,5.4,26.6,32.3,92.4,99.5,985.1,1023.2,No
9.4,41.0,NE,86.2,40.6,1024.1,34.3,26.3,9.6,3.4,41.5,12.0,30.6,89.9,1014.0,993.8,No
18.3,43.2,E,22.0,25.4,990.3,13.1,85.6,2.4,6.8,35.6,25.4,93.8,84.5,996.1,1028.9,Yes
18.5,30.9,E,75.7,65.0,1014.8,33.8,74.5,14.8,10.6,27.7,20.8,26.7,22.5,995.2,1024.3,No
13.4,31.6,NNE,71.4,44.4,986.2,24.3,80.1,7.5,5.8,17.9,40.0,62.4,78.8,1010.0,1011.8,Yes
24.2,33.3,S,98.4,36.5,1006.9,9.5,73.7,9.9,10.4,5.5,17.3,62.4,94.0,980.9,1018.2,No
18.1,41.5,WSW,38.9,28.1,1011.8,9.8,83.8,8.7,11.4,26.5,13.1,22.3,77.1,1004.3,1004.8,No
2.4,14.9,NNE,46.1,10.8,1008.2,6.2,24.2,14.8,13.8,10.0,36.7,39.5,45.0,992.6,1024.6,No
6.4,16.4,SSW,74.8,45.4,1029.3,15.9,36.2,5.4,0.1,41.6,28.3,81.0,82.4,1018.4,998.4,No
-0.8,33.0,NNE,66.1,69.9,1018.3,6.5,72.0,11.3,2.2,49.4,13.5,55.4,36.7,1016.5,1018.3,No
14.8,21.3,S,82.1,73.3,996.7,23.5,8.6,13.0,10.3,44.1,14.1,57.7,82.6,1003.0,988.6,No
19.8,29.9,S,32.3,26.6,987.7,21.7,28.6,12.7,8.1,26.6,35.8,72.4,80.1,1013.0,1023.3,No
4.8,15.5,NE,41.8,67.6,1010.8,13.2,44.3,7.5,7.6,13.0,12.0,73.5,11.1,1005.5,1008.9,No
6.9,49.3,WSW,69.5,12.7,1011.7,28.1,24.5,1.9,7.5,43.9,6.5,52.4,40.4,1001.4,1005.1,No
22.8,34.3,E,44.1,62.6,1017.7,11.9,27.8,9.0,6.4,29.6,8.4,64.0,86.2,1018.4,998.8,No
10.5,41.8,SSW,43.6,15.4,1029.6,34.0,36.3,7.3,10.5,38.6,21.9,47.4,65.3,1024.5,1011.5,No
14.0,23.7,SE,14.2,51.5,1011.4,14.1,8.6,10.2,2.2,15.7,14.8,73.6,19.5,1021.9,1025.7,No
21.7,45.9,SE,24.1,74.5,993.3,23.6,59.8,8.5,10.7,20.2,38.8,71.3,31.9,1025.1,985.3,Yes
9.4,32.0,N,36.4,70.2,1023.2,20.8,81.9,3.4,3.0,11.7,37.7,62.5,77.1,985.4,1011.7,No
3.2,29.8,W,10.5,59.1,1027.9,30.9,40.7,14.8,0.3,23.2,19.9,82.3,82.3,1009.9,981.4,No
-1.7,19.8,SSW,48.9,86.6,981.5,5.4,8.3,12.8,4.1,6.9,38.5,78.5,13.8,1003.9,1019.1,Yes
-4.3,35.0,SSW,72.6,19.0,997.4,31.3,60.6,9.5,6.7,13.9,36.3,31.4,32.2,989.1,1018.3,No
-3.0,40.1,W,70.9,25.8,1028.0,25.1,75.4,12.2,12.6,21.5,17.8,91.0,10.1,991.9,998.6,No
-1.9,27.0,WSW,30.6,97.8,1008.5,32.5,59.8,12.2,8.2,22.8,3.3,40.7,85.2,986.3,1018.1,Yes
5.0,39.1,NNW,49.6,80.0,1016.6,9.1,34.8,3.1,7.8,38.2,34.4,90.1,46.2,1004.6,1000.7,No
-3.3,25.1,SW,80.9,24.1,1012.3,6.9,32.7,11.4,0.7,42.0,0.9,20.0,72.8,1006.9,996.5,No
8.4,45.5,E,29.4,34.9,1005.8,17.4,40.3,11.6,3.8,10.0,17.1,59.4,60.6,1006.9,997.3,No
13.7,38.2,NE,55.1,21.8,999.2,16.0,77.3,0.0,12.9,21.5,29.7,16.4,57.6,1018.1,992.0,No
14.8,31.7,NNW,17.1,79.7,1024.5,30.1,16.8,7.6,0.2,43.2,35.3,44.1,86.9,1028.4,1017.8,No
3.9,31.3,WNW,62.6,21.5,995.9,26.8,13.7,13.1,1.3,33.2,45.0,28.8,19.9,1015.3,1006.4,No
-2.3,31.0,W,43.8,81.0,988.3,27.8,80.4,5.4,11.1,42.9,38.6,90.6,69.7,1017.2,1022.4,Yes
4.7,35.5,SE,46.0,78.5,985.3,19.0,22.3,10.4,13.9,37.2,43.8,22.0,28.8,1029.7,999.6,Yes
22.7,26.9,NW,60.6,11.1,990.5,31.4,89.4,6.3,13.1,43.8,21.3,90.9,52.3,1026.8,1028.8,Yes
14.9,44.4,SSE,88.4,29.5,1001.9,19.2,31.2,10.5,5.7,47.1,17.2,58.4,90.9,993.8,1018.2,No
16.4,22.1,NNE,13.3,50.5,992.2,22.3,5.9,1.8,10.3,10.2,0.8,46.2,63.9,980.8,1020.2,No
4.0,50.7,SW,35.6,75.9,982.4,32.8,66.9,4.4,0.1,0.5,42.6,84.0,63.0,986.9,1018.2,Yes
19.8,49.1,S,21.0,47.3,1029.4,32.1,76.8,14.5,6.4,31.7,34.2,76.0,10.1,993.1,989.4,No
22.1,45.8,SSE,11.5,99.1,992.1,29.6,32.3,5.7,9.2,33.0,48.9,41.2,63.8,1028.9,1028.8,Yes
23.8,30.5,SW,92.4,25.0,995.0,23.7,79.9,11.8,11.4,9.5,14.9,83.1,60.1,1007.7,1014.0,Yes
21.8,39.4,NNW,54.0,37.4,992.0,8.0,8.2,1.3,6.8,39.4,36.6,99.7,76.8,1000.2,985.6,No
14.0,24.5,WSW,28.8,32.9,997.3,30.4,83.5,6.5,7.1,10.6,29.2,86.4,83.4,1017.4,993.1,Yes
23.7,33.9,E,21.4,23.7,1020.5,17.0,0.0,2.0,10.5,25.2,1.5,17.0,23.4,1001.4,1021.2,No
23.1,31.6,WNW,15.2,17.0,1027.7,27.4,82.2,5.7,12.0,2.9,9.2,59.6,10.1,1025.8,1020.4,No
16.6,20.1,NE,84.2,96.1,982.7,11.1,66.4,6.9,9.7,38.5,46.2,25.9,96.7,1004.7,1026.5,Yes
11.7,37.3,WSW,19.5,85.2,1008.6,18.9,62.0,0.5,2.9,36.6,37.4,41.0,27.5,1003.5,1024.4,Yes
8.8,19.9,ESE,79.9,34.9,983.3,19.4,48.1,14.8,4.0,17.0,11.8,76.5,58.4,1014.9,1004.5,Yes
18.3,35.2,SSE,35.8,41.8,988.3,5.9,45.2,12.9,1.1,5.9,13.2,64.6,41.9,1006.1,1018.0,No
13.7,34.9,W,45.3,84.6,987.6,34.5,98.4,14.5,11.5,9.6,34.8,61.1,50.4,1011.8,999.0,Yes
18.1,28.1,NW,85.3,61.0,988.9,25.4,1.9,11.4,7.7,41.1,36.7,62.4,90.9,1028.5,994.5,No
-0.4,30.2,SW,57.8,60.2,1017.0,12.6,31.9,1.1,4.7,23.5,30.9,88.4,91.3,990.8,1003.8,No
-1.4,34.6,SE,83.0,53.8,1024.9,5.0,67.7,9.1,11.4,17.7,5.3,90.0,65.9,989.2,1019.5,No
14.6,19.0,ENE,70.9,46.3,1003.2,10.0,39.2,12.2,0.7,13.2,16.4,58.0,29.1,983.6,1027.6,No
3.6,18.8,N,59.7,47.6,1004.6,33.6,82.2,12.7,5.5,48.4,15.0,86.0,82.0,1008.4,1001.0,Yes
-4.7,31.2,NW,58.0,22.8,982.5,12.4,68.0,9.6,7.1,18.6,25.6,51.9,61.0,1007.0,1010.4,Yes
15.8,27.6,SSE,29.6,20.8,1001.1,12.5,85.4,8.3,9.7,7.1,4.4,55.5,43.2,997.5,983.9,No
-2.5,28.4,SSW,34.8,26.3,994.7,14.6,38.0,7.7,0.8,32.9,41.9,72.4,43.3,1010.1,998.1,No
3.9,16.4,S,35.5,41.2,1018.7,33.7,90.2,2.6,12.6,36.8,39.1,79.9,66.0,990.5,1028.5,No
1.2,23.0,SW,62.5,26.0,1000.3,20.5,2.5,9.8,12.3,4.8,9.1,52.5,47.7,1008.8,1029.8,No
4.7,35.7,E,82.3,36.8,1027.6,33.9,35.5,8.5,6.9,3.5,12.1,32.5,27.0,990.1,1007.7,No
21.3,30.0,WSW,28.3,94.7,994.3,33.0,54.3,9.7,2.3,24.0,44.8,17.0,83.6,989.7,1018.9,Yes
6.3,29.1,S,54.4,28.8,998.8,6.8,8.1,9.5,11.3,34.4,2.3,99.0,76.9,1024.0,981.5,No
3.8,39.3,WNW,77.7,85.3,1006.4,11.8,76.1,0.6,9.0,27.0,16.7,99.5,27.4,1023.2,990.8,Yes
-0.3,46.2,WSW,84.9,63.6,991.6,14.7,90.2,10.3,9.3,24.2,37.9,36.3,14.1,1008.2,1020.9,Yes
22.5,48.1,W,15.6,40.1,1018.6,18.7,45.7,12.8,9.0,29.0,7.0,57.5,24.4,1024.3,993.8,No
20.1,47.3,W,53.2,25.5,981.2,23.0,60.7,7.1,3.4,0.3,0.5,48.3,96.4,1008.1,992.9,Yes
9.7,49.5,SSW,49.9,75.0,1026.9,26.8,14.5,6.8,12.0,4.0,24.5,85.5,51.4,1010.7,1020.4,No
19.4,25.2,NW,69.6,98.6,1014.5,7.3,92.4,10.2,8.4,24.1,44.6,37.0,14.2,1016.7,1023.1,Yes
14.1,17.5,SE,12.8,19.3,996.0,8.0,75.6,2.6,4.9,8.2,43.9,93.2,31.8,1013.7,1009.2,No
5.3,32.4,SSW,26.4,39.7,985.4,26.5,48.2,11.6,6.2,19.8,27.6,64.2,79.0,981.4,1025.3,Yes
1.4,20.3,SSW,46.9,28.8,1001.8,22.4,94.2,13.5,4.5,34.1,43.4,93.3,31.0,984.8,1020.4,Yes
19.8,28.9,NNW,26.3,12.3,986.0,10.7,8.2,14.3,1.1,49.1,34.8,23.7,68.4,1011.2,998.7,No
-1.6,37.5,W,15.9,90.1,982.5,22.6,57.1,6.7,4.5,11.4,32.3,28.0,13.8,996.0,980.6,Yes
22.3,51.2,SW,19.4,89.7,1023.7,24.1,91.8,7.7,1.4,43.7,22.6,19.4,36.6,1008.8,1021.9,Yes
3.9,46.7,ESE,64.6,19.0,1007.3,20.6,83.3,14.1,3.8,39.7,24.6,71.2,59.9,1022.3,988.8,No
6.4,25.2,WNW,89.9,60.9,985.7,10.3,70.4,8.9,10.3,47.6,20.2,54.2,52.3,1028.8,1019.6,Yes
15.9,42.4,SSW,30.8,12.3,1011.2,15.9,74.3,9.7,4.4,34.3,22.6,18.3,97.6,986.9,1007.7,No
15.1,46.0,WSW,93.6,84.0,1020.5,27.8,19.1,3.0,7.5,49.5,37.8,21.4,63.7,995.3,996.1,No
3.1,20.4,NNE,11.6,77.5,997.2,30.4,74.5,8.1,12.2,16.4,28.0,87.1,97.5,992.0,1003.9,Yes
2.7,45.0,NNW,71.9,11.7,1013.8,28.6,79.0,6.5,13.2,21.8,42.4,84.5,60.3,1021.0,1007.9,No
-2.8,49.7,NNE,50.1,68.1,996.7,11.4,78.8,0.1,7.9,9.8,35.6,68.2,52.0,994.9,980.4,Yes
1.6,19.2,NE,88.3,24.8,981.2,19.0,90.4,10.6,13.1,45.1,4.1,16.1,80.6,1026.9,985.4,Yes
24.1,42.8,WNW,55.1,31.0,994.0,32.6,57.4,9.2,5.3,49.4,27.4,69.7,37.6,1009.4,980.4,No
21.9,24.4,SE,64.6,16.9,1022.0,28.3,8.2,13.1,0.6,10.9,21.1,26.0,99.4,1002.0,1005.4,No
14.3,24.8,SSW,93.9,98.3,1004.6,17.7,95.4,11.7,6.8,17.2,40.8,54.5,10.0,1021.3,986.2,Yes
-3.8,39.5,E,24.8,94.4,998.5,33.8,16.6,13.6,4.6,13.6,19.3,87.2,26.5,1014.4,1002.9,Yes
21.8,29.8,NW,64.0,74.8,1026.1,32.1,36.3,10.5,0.1,3.2,17.7,31.2,99.2,980.7,1003.1,No
16.4,31.1,N,71.6,26.2,995.1,25.9,35.7,10.6,7.5,21.5,4.0,89.0,21.3,1027.7,1014.4,No
0.3,21.9,NE,95.6,26.3,1009.3,25.4,45.3,5.1,4.9,38.6,15.7,79.3,84.3,1026.1,995.9,No
24.9,30.8,WNW,72.3,84.3,1022.4,18.6,82.8,2.7,11.0,26.7,24.1,22.1,80.6,1005.8,1018.6,Yes
1.3,34.8,WNW,73.8,14.5,1004.4,16.5,48.1,2.1,2.8,15.3,2.3,93.1,57.9,982.0,1010.1,No
-2.0,18.1,SE,60.0,41.2,994.4,18.6,41.2,3.0,3.5,0.5,38.6,13.0,39.2,1006.9,1002.1,No
20.6,43.1,SSE,22.4,20.8,999.9,15.0,14.9,8.1,3.7,7.6,49.6,43.8,37.6,1018.3,988.8,No
15.0,46.1,NW,96.0,63.4,987.5,18.4,26.9,11.2,6.3,6.7,5.2,91.2,59.1,1014.7,1014.2,Yes
9.7,23.0,NW,57.8,23.3,998.0,27.2,79.3,8.4,11.3,45.4,3.6,42.8,33.4,997.0,993.7,No
-3.5,41.2,NE,77.8,90.5,988.2,11.1,87.2,10.0,1.7,1.1,43.7,93.4,17.8,1018.4,982.2,Yes
12.5,52.1,E,36.8,38.1,1021.1,18.9,3.2,9.8,2.8,12.6,14.8,63.8,56.3,1002.7,1028.9,No
10.4,40.4,WNW,51.9,89.7,987.1,9.3,35.6,9.6,0.1,7.3,30.9,61.3,79.5,986.1,1022.1,Yes
-0.2,46.1,NNW,83.6,44.4,1014.5,31.1,17.4,7.6,0.7,37.1,41.7,28.9,58.8,999.1,1026.4,No
22.3,48.0,N,57.9,48.4,984.0,5.7,54.0,13.0,1.3,25.3,48.3,13.2,10.7,1029.9,986.1,Yes
9.6,30.3,NW,36.4,62.7,1003.4,9.2,24.9,6.4,8.7,33.8,40.6,41.0,99.5,991.1,1011.2,No
-2.4,14.8,WNW,18.0,18.7,1022.0,25.7,24.7,6.5,10.4,46.6,48.9,76.8,38.9,1004.1,1025.8,No
-1.8,32.0,N,70.4,45.9,1026.5,12.6,63.7,4.6,4.2,45.6,30.8,83.5,76.3,987.2,1021.3,No
11.8,17.2,NNW,94.4,43.7,983.8,17.6,72.4,13.2,3.1,47.7,0.9,17.8,24.5,1025.3,987.0,Yes
24.4,26.8,SW,25.2,49.0,990.1,18.1,21.7,5.2,12.9,31.9,31.8,45.6,79.1,1001.3,1025.0,No
-0.6,19.9,E,31.7,60.8,985.1,12.6,74.3,14.1,13.7,24.7,14.7,13.2,22.8,1018.1,1008.1,Yes
